external_mode,n_workers,seed,strategy,mean_barrier_ms,p95_barrier_ms,mean_decode_ms,mean_extra_compute,mean_rows_after_decode,decode_success_rate,mean_dispatch_ms,mean_cancel_ms,method,source,artifact,uses_first_decode_features,notes
network_stress,8,31,original_sfcl_static,41.859337492496664,56.16325999144462,26.761462504509787,2.4312686011904763,2.0,1.0,3.8172125059645126,13.574174998211637,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
network_stress,8,31,rltune_style_selector,46.042675036005626,68.42674501822322,34.55035001388745,1.2816220238095237,0.125,1.0,3.8781624753027746,11.381550008081799,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
network_stress,8,31,sailor_style_heterogeneity_aware,57.366837514564345,76.8915550783276,38.075025004218276,1.0,0.0,1.0,3.91652497637545,19.187625002814425,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
network_stress,8,31,guarded_system_portfolio,46.65903749992136,68.94175498164255,29.48176251084071,2.358700706845238,1.25,1.0,3.913674983778,16.0149875155184,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
network_stress,8,31,online_counter_guard_deadline_aware_sparse_flexible,41.72434999782121,47.3312299873214,26.955112480209163,2.213774181547619,2.0,1.0,3.998062500613687,13.690949999727264,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
network_stress,8,37,original_sfcl_static,46.04652499256185,60.26781499967902,32.39361247688061,2.565824962797619,1.25,1.0,3.7764500011689375,12.553850014228336,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
network_stress,8,37,rltune_style_selector,65.73772497358728,83.06843493483028,45.15631249523716,1.2034040178571428,0.375,1.0,3.9218500314745626,20.09512500080741,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
network_stress,8,37,sailor_style_heterogeneity_aware,60.26097503490742,88.27345999306993,43.04266250983343,1.0,0.0,1.0,3.8904625107533874,17.109062508097786,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
network_stress,8,37,guarded_system_portfolio,50.2736250055022,72.2912400204222,35.15584999695416,2.032319568452381,1.75,1.0,3.926812496501888,14.180162484990388,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
network_stress,8,37,online_counter_guard_deadline_aware_sparse_flexible,46.59566251211795,60.980090015800585,32.1789250010624,2.469517299107143,2.375,1.0,3.968400022131338,13.717012494453188,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
network_stress,8,43,original_sfcl_static,47.70018749695731,72.48940996360028,29.277025008923324,2.514229910714286,0.5,1.0,3.8723000325262,17.624112486373587,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
network_stress,8,43,rltune_style_selector,55.64843749743882,74.15454498841423,31.61288746923669,1.625744047619048,0.875,1.0,3.8010249700163747,22.6995874982094,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
