seed,round,policy,predicted_ms,prefix_rows,gain_vs_static_pct,prefix_delta_vs_static
59,3,oracle-minset,8.051480982106497,8,0.6783363055980776,0
59,4,static,42.24495497413035,10,0.0,0
59,4,random,43.874234397895876,11,-3.856743189247677,1
59,4,cost-only,17.33078918753871,8,58.97548192878509,-2
59,4,rho,17.480996266569974,8,58.61991975781522,-2
59,4,rho*C,17.480996266569974,8,58.61991975781522,-2
59,4,rho/C,17.480996266569974,8,58.61991975781522,-2
59,4,sampled-minset-128,30.695230209698654,9,27.339891287621047,-1
59,4,sampled-minset-512,44.21443678110446,11,-4.662052091617008,1
59,4,oracle-minset,17.315250524190645,8,59.0122642223337,-2
59,5,static,11.643707225043611,7,0.0,0
59,5,random,12.542229884476924,8,-7.716809106130259,1
59,5,cost-only,12.434459612876976,8,-6.791242450107235,1
59,5,rho,12.542229884476924,8,-7.716809106130259,1
59,5,rho*C,12.542229884476924,8,-7.716809106130259,1
59,5,rho/C,12.542229884476924,8,-7.716809106130259,1
59,5,sampled-minset-128,39.63904413907707,9,-240.43319170564774,2
59,5,sampled-minset-512,55.73829880024388,11,-378.6989033901539,4
59,5,oracle-minset,12.423310964090774,8,-6.695494175346221,1
59,6,static,45.26221785870494,10,0.0,0
59,6,random,67.36911711484967,12,-48.8418382969121,2
59,6,cost-only,17.33078918753871,8,61.710251933212305,-2
59,6,rho,17.480996266569974,8,61.37839219204769,-2
59,6,rho*C,17.480996266569974,8,61.37839219204769,-2
59,6,rho/C,17.480996266569974,8,61.37839219204769,-2
59,6,sampled-minset-128,37.37988329152354,9,17.41482176544614,-1
59,6,sampled-minset-512,63.37691762007719,11,-40.021679489769824,1
59,6,oracle-minset,17.315250524190645,8,61.74458225126382,-2
59,7,static,12.393581233994235,8,0.0,0
59,7,random,50.04976248400407,10,-303.836159533316,2
59,7,cost-only,12.434459612876976,8,-0.3298350824587923,0
59,7,rho,12.542229884476924,8,-1.1994002998500775,0
59,7,rho*C,12.542229884476924,8,-1.1994002998500775,0
59,7,rho/C,12.542229884476924,8,-1.1994002998500775,0
59,7,sampled-minset-128,39.351142067167196,9,-217.51227772027124,1
59,7,sampled-minset-512,62.789675767975716,11,-406.6306064606291,3
59,7,oracle-minset,12.423310964090774,8,-0.23988005997002948,0
59,8,static,14.42840302346765,7,0.0,0
59,8,random,60.4159541165244,11,-318.7293217292202,4
59,8,cost-only,15.172951443746735,8,-5.160296805322689,1
59,8,rho,15.304456402464202,8,-6.0717279491823115,1
59,8,rho*C,15.304456402464202,8,-6.0717279491823115,1
59,8,rho/C,15.304456402464202,8,-6.0717279491823115,1
59,8,sampled-minset-128,50.332959237225396,9,-248.84636335261322,2
59,8,sampled-minset-512,62.364743450690895,12,-332.2359401054661,5
59,8,oracle-minset,15.159347482500099,8,-5.066010824923413,1
59,9,static,11.572164323226184,7,0.0,0
59,9,random,57.02522235561766,10,-392.77923094441246,3
59,9,cost-only,11.74771293249843,7,-1.5169902912621613,0
59,9,rho,11.849531125876329,8,-2.3968446601941875,1
59,9,rho*C,11.849531125876329,8,-2.3968446601941875,1
59,9,rho/C,11.849531125876329,8,-2.3968446601941875,1
59,9,sampled-minset-128,28.49587760746515,9,-146.24501356476443,2
59,9,sampled-minset-512,78.03618433416682,13,-574.343901058702,6
59,9,oracle-minset,11.818899914438221,8,-2.1321473176527497,1
59,10,static,59.761833298263085,9,0.0,0
59,10,random,78.11596154773147,11,-30.712123836404835,2
59,10,cost-only,11.74771293249843,8,80.34244887725046,-1
59,10,rho,11.849531125876329,8,80.17207560093254,-1
59,10,rho*C,11.849531125876329,8,80.17207560093254,-1
59,10,rho/C,11.849531125876329,8,80.17207560093254,-1
59,10,sampled-minset-128,59.761833298263085,9,0.0,0
59,10,sampled-minset-512,78.71083573535567,12,-31.70753203389983,3
59,10,oracle-minset,11.737180015942094,8,80.3600736989385,-1
59,11,static,57.40091060641771,10,0.0,0
59,11,random,9.561708419805942,6,83.34223565655961,-4
59,11,cost-only,15.172951443746735,8,73.56670602704634,-2
59,11,rho,15.304456402464202,8,73.33760694598966,-2
59,11,rho*C,15.304456402464202,8,73.33760694598966,-2
59,11,rho/C,15.304456402464202,8,73.33760694598966,-2
59,11,sampled-minset-128,30.276781920223637,9,47.2538299473623,-1
59,11,sampled-minset-512,61.41711681435389,11,-6.996763928492716,1
59,11,oracle-minset,15.159347482500099,8,73.59040593198324,-2
